protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,Predicted_Label
icmp,eco_i,SF,8.0,0.0,1.0,45.0,ipsweep
tcp,other,REJ,0.0,0.0,434.0,1.0,satan
tcp,ctf,S0,0.0,0.0,217.0,13.0,neptune
tcp,other,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,private,REJ,0.0,0.0,147.0,1.0,neptune
tcp,name,REJ,0.0,0.0,228.0,4.0,neptune
tcp,private,S0,0.0,0.0,284.0,13.0,neptune
tcp,uucp_path,S0,0.0,0.0,250.0,2.0,neptune
tcp,ftp_data,S0,0.0,0.0,81.0,20.0,neptune
tcp,private,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,daytime,S0,0.0,0.0,299.0,25.0,neptune
tcp,private,REJ,0.0,0.0,208.0,11.0,neptune
tcp,discard,S0,0.0,0.0,112.0,11.0,neptune
tcp,private,REJ,0.0,0.0,68.0,1.0,portsweep
udp,private,SF,207.0,0.0,2.0,2.0,nmap
icmp,ecr_i,SF,1032.0,0.0,119.0,120.0,smurf
tcp,private,S0,0.0,0.0,166.0,16.0,neptune
tcp,netbios_dgm,S0,0.0,0.0,246.0,20.0,neptune
tcp,private,S0,0.0,0.0,211.0,6.0,neptune
tcp,mtp,REJ,0.0,0.0,283.0,12.0,neptune
tcp,remote_job,REJ,0.0,0.0,37.0,1.0,satan
tcp,private,S0,0.0,0.0,146.0,7.0,neptune
tcp,Z39_50,REJ,0.0,0.0,198.0,15.0,neptune
tcp,ftp_data,SF,334.0,0.0,1.0,1.0,unknown
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,private,S0,0.0,0.0,156.0,9.0,neptune
tcp,private,S0,0.0,0.0,289.0,2.0,neptune
tcp,private,REJ,0.0,0.0,173.0,19.0,neptune
tcp,smtp,S0,0.0,0.0,16.0,16.0,neptune
tcp,netbios_ssn,S0,0.0,0.0,263.0,3.0,neptune
tcp,private,S0,0.0,0.0,240.0,15.0,neptune
tcp,private,REJ,0.0,0.0,48.0,17.0,neptune
tcp,private,REJ,0.0,0.0,1.0,1.0,ipsweep
tcp,other,REJ,0.0,0.0,491.0,1.0,satan
udp,private,SF,1.0,0.0,30.0,30.0,satan
tcp,uucp_path,S0,0.0,0.0,278.0,20.0,neptune
tcp,finger,S0,0.0,0.0,9.0,9.0,neptune
udp,private,SF,28.0,0.0,61.0,61.0,teardrop
tcp,finger,RSTO,0.0,0.0,259.0,10.0,neptune
tcp,finger,S0,0.0,0.0,24.0,4.0,neptune
tcp,ctf,REJ,0.0,0.0,214.0,7.0,neptune
icmp,ecr_i,SF,1032.0,0.0,510.0,510.0,smurf
udp,private,SF,1.0,1.0,106.0,1.0,satan
tcp,nnsp,S0,0.0,0.0,107.0,13.0,neptune
tcp,private,S0,0.0,0.0,139.0,10.0,neptune
tcp,systat,REJ,0.0,0.0,115.0,6.0,unknown
tcp,private,S0,0.0,0.0,172.0,8.0,neptune
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
tcp,ctf,S0,0.0,0.0,188.0,1.0,neptune
tcp,private,S0,0.0,0.0,297.0,19.0,neptune
udp,private,SF,28.0,0.0,90.0,90.0,teardrop
icmp,ecr_i,SF,1008.0,0.0,204.0,204.0,smurf
tcp,daytime,S0,0.0,0.0,230.0,15.0,neptune
tcp,private,S0,0.0,0.0,219.0,10.0,neptune
tcp,ssh,RSTR,0.0,0.0,1.0,1.0,portsweep
tcp,ftp_data,S0,0.0,0.0,237.0,9.0,neptune
tcp,finger,S0,0.0,0.0,17.0,5.0,neptune
tcp,private,S0,0.0,0.0,290.0,4.0,neptune
tcp,private,REJ,0.0,0.0,182.0,13.0,neptune
tcp,private,RSTR,0.0,0.0,1.0,1.0,portsweep
udp,private,SF,1.0,0.0,12.0,6.0,satan
udp,private,SF,1.0,0.0,1.0,1.0,satan
icmp,eco_i,SF,8.0,0.0,1.0,45.0,ipsweep
tcp,ssh,REJ,0.0,0.0,259.0,8.0,neptune
tcp,finger,S0,0.0,0.0,137.0,6.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,20.0,ipsweep
tcp,private,S0,0.0,0.0,223.0,5.0,neptune
tcp,uucp_path,REJ,0.0,0.0,123.0,2.0,neptune
tcp,ssh,REJ,0.0,0.0,189.0,4.0,neptune
tcp,private,REJ,0.0,0.0,133.0,16.0,neptune
tcp,private,S0,0.0,0.0,185.0,15.0,neptune
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
tcp,private,S0,0.0,0.0,266.0,12.0,neptune
tcp,supdup,S0,0.0,0.0,251.0,22.0,neptune
udp,private,SF,1.0,1.0,29.0,1.0,satan
tcp,link,S0,0.0,0.0,298.0,20.0,neptune
tcp,private,REJ,0.0,0.0,206.0,11.0,neptune
tcp,courier,S0,0.0,0.0,90.0,16.0,neptune
tcp,systat,S0,0.0,0.0,255.0,19.0,neptune
tcp,hostnames,S0,0.0,0.0,274.0,2.0,neptune
tcp,other,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,private,S0,0.0,0.0,280.0,14.0,neptune
tcp,private,REJ,0.0,0.0,147.0,5.0,neptune
tcp,http,S0,0.0,0.0,10.0,9.0,neptune
tcp,time,S0,0.0,0.0,204.0,12.0,neptune
tcp,daytime,S0,0.0,0.0,256.0,4.0,neptune
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,klogin,S0,0.0,0.0,150.0,20.0,neptune
tcp,http_443,S0,0.0,0.0,125.0,4.0,neptune
tcp,private,REJ,0.0,0.0,150.0,7.0,neptune
tcp,private,S0,0.0,0.0,214.0,2.0,neptune
tcp,private,S0,0.0,0.0,208.0,9.0,neptune
tcp,smtp,S0,0.0,0.0,3.0,5.0,neptune
tcp,other,REJ,0.0,0.0,480.0,1.0,satan
tcp,private,REJ,0.0,0.0,86.0,12.0,neptune
udp,private,SF,207.0,0.0,2.0,2.0,nmap
udp,private,SF,28.0,0.0,56.0,56.0,teardrop
tcp,daytime,S0,0.0,0.0,48.0,4.0,neptune
udp,private,SF,28.0,0.0,90.0,90.0,teardrop
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
tcp,domain,S0,0.0,0.0,273.0,4.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,11.0,ipsweep
icmp,ecr_i,SF,520.0,0.0,40.0,40.0,smurf
tcp,uucp_path,REJ,0.0,0.0,280.0,19.0,neptune
tcp,private,S0,0.0,0.0,245.0,4.0,neptune
tcp,auth,REJ,0.0,0.0,251.0,5.0,neptune
tcp,other,RSTR,0.0,0.0,2.0,1.0,portsweep
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,private,S0,0.0,0.0,136.0,8.0,neptune
tcp,private,REJ,0.0,0.0,129.0,5.0,neptune
tcp,http_443,REJ,0.0,0.0,122.0,2.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,26.0,ipsweep
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,netbios_dgm,S0,0.0,0.0,213.0,14.0,neptune
tcp,uucp_path,S0,0.0,0.0,274.0,13.0,neptune
tcp,private,REJ,0.0,0.0,154.0,1.0,satan
udp,private,SF,1.0,0.0,23.0,7.0,satan
tcp,private,S0,0.0,0.0,132.0,18.0,unknown
icmp,ecr_i,SF,520.0,0.0,451.0,451.0,smurf
icmp,ecr_i,SF,520.0,0.0,199.0,199.0,smurf
tcp,private,S0,0.0,0.0,11.0,1.0,neptune
udp,private,SF,1.0,0.0,148.0,111.0,satan
tcp,private,S0,0.0,0.0,106.0,5.0,neptune
tcp,private,S0,0.0,0.0,120.0,8.0,neptune
tcp,private,S0,0.0,0.0,135.0,18.0,neptune
tcp,Z39_50,REJ,0.0,0.0,107.0,7.0,neptune
tcp,telnet,S0,0.0,0.0,120.0,120.0,neptune
tcp,other,S0,0.0,0.0,412.0,1.0,satan
tcp,supdup,S0,0.0,0.0,206.0,17.0,neptune
tcp,private,S0,0.0,0.0,285.0,8.0,neptune
tcp,private,REJ,0.0,0.0,121.0,1.0,satan
tcp,private,S0,0.0,0.0,180.0,17.0,neptune
tcp,private,S0,0.0,0.0,274.0,4.0,neptune
tcp,ssh,S0,0.0,0.0,72.0,14.0,neptune
tcp,http,S0,0.0,0.0,270.0,17.0,neptune
tcp,private,REJ,0.0,0.0,250.0,16.0,neptune
tcp,private,REJ,0.0,0.0,132.0,7.0,neptune
tcp,private,S0,0.0,0.0,189.0,3.0,neptune
tcp,private,S0,0.0,0.0,131.0,20.0,neptune
tcp,login,RSTO,0.0,0.0,140.0,19.0,neptune
tcp,private,S0,0.0,0.0,210.0,19.0,neptune
tcp,private,REJ,0.0,0.0,110.0,15.0,neptune
tcp,netbios_ns,REJ,0.0,0.0,249.0,6.0,neptune
tcp,sunrpc,S0,0.0,0.0,284.0,6.0,neptune
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
tcp,mtp,S0,0.0,0.0,247.0,3.0,neptune
tcp,private,REJ,0.0,0.0,11.0,1.0,satan
udp,private,SF,28.0,0.0,96.0,96.0,teardrop
tcp,smtp,RSTO,0.0,0.0,228.0,9.0,neptune
tcp,ftp_data,S0,0.0,0.0,24.0,4.0,neptune
tcp,login,S0,0.0,0.0,31.0,1.0,neptune
tcp,private,S0,0.0,0.0,203.0,17.0,neptune
tcp,imap4,RSTO,0.0,44.0,2.0,6.0,unknown
tcp,link,S0,0.0,0.0,239.0,11.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,34.0,ipsweep
tcp,private,S0,0.0,0.0,210.0,4.0,neptune
icmp,ecr_i,SF,1032.0,0.0,510.0,510.0,smurf
tcp,imap4,REJ,0.0,0.0,273.0,13.0,neptune
tcp,ctf,S0,0.0,0.0,267.0,5.0,neptune
tcp,private,REJ,0.0,0.0,106.0,7.0,neptune
tcp,private,S0,0.0,0.0,263.0,3.0,neptune
tcp,remote_job,S0,0.0,0.0,134.0,6.0,neptune
udp,private,SF,1.0,0.0,9.0,2.0,satan
tcp,private,REJ,0.0,0.0,137.0,10.0,neptune
tcp,Z39_50,REJ,0.0,0.0,242.0,3.0,neptune
tcp,iso_tsap,S0,0.0,0.0,263.0,10.0,neptune
tcp,private,S0,0.0,0.0,266.0,8.0,neptune
tcp,private,REJ,0.0,0.0,169.0,3.0,neptune
tcp,http,RSTR,58624.0,0.0,24.0,24.0,unknown
icmp,ecr_i,SF,8.0,0.0,1.0,1.0,unknown
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
tcp,ldap,REJ,0.0,0.0,141.0,20.0,neptune
tcp,private,S0,0.0,0.0,144.0,10.0,neptune
tcp,pop_3,S0,0.0,0.0,1.0,6.0,neptune
tcp,efs,S0,0.0,0.0,114.0,4.0,neptune
tcp,private,REJ,0.0,0.0,284.0,1.0,satan
tcp,private,REJ,0.0,0.0,28.0,8.0,neptune
tcp,bgp,S0,0.0,0.0,283.0,23.0,neptune
tcp,private,S0,0.0,0.0,196.0,7.0,neptune
tcp,private,S0,0.0,0.0,138.0,8.0,neptune
icmp,ecr_i,SF,1008.0,0.0,211.0,211.0,smurf
tcp,private,S0,0.0,0.0,133.0,3.0,neptune
icmp,eco_i,SF,18.0,0.0,1.0,2.0,ipsweep
udp,private,SF,28.0,0.0,11.0,11.0,teardrop
tcp,imap4,S0,0.0,0.0,242.0,2.0,neptune
tcp,bgp,REJ,0.0,0.0,280.0,11.0,neptune
udp,private,SF,1.0,0.0,2.0,2.0,satan
icmp,eco_i,SF,8.0,0.0,1.0,28.0,ipsweep
udp,other,SF,1.0,0.0,19.0,1.0,satan
icmp,ecr_i,SF,1032.0,0.0,45.0,45.0,smurf
icmp,eco_i,SF,8.0,0.0,1.0,12.0,ipsweep
tcp,csnet_ns,S0,0.0,0.0,236.0,6.0,neptune
tcp,other,REJ,0.0,0.0,495.0,1.0,satan
tcp,auth,REJ,0.0,0.0,205.0,3.0,neptune
tcp,finger,S0,0.0,0.0,66.0,18.0,neptune
udp,private,SF,100.0,0.0,2.0,2.0,nmap
tcp,csnet_ns,S0,0.0,0.0,222.0,9.0,neptune
tcp,supdup,S0,0.0,0.0,190.0,24.0,neptune
tcp,private,S0,0.0,0.0,126.0,16.0,neptune
tcp,private,S0,0.0,0.0,189.0,19.0,neptune
tcp,whois,S0,0.0,0.0,117.0,10.0,neptune
tcp,private,REJ,0.0,0.0,242.0,17.0,neptune
tcp,smtp,S0,0.0,0.0,18.0,18.0,neptune
tcp,systat,S0,0.0,0.0,284.0,14.0,neptune
tcp,http,S0,0.0,0.0,112.0,112.0,unknown
tcp,private,REJ,0.0,0.0,443.0,1.0,satan
udp,private,SF,1.0,0.0,9.0,5.0,satan
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,private,REJ,0.0,0.0,1.0,1.0,ipsweep
icmp,eco_i,SF,8.0,0.0,1.0,14.0,ipsweep
tcp,private,S0,0.0,0.0,205.0,5.0,neptune
tcp,auth,S0,0.0,0.0,265.0,11.0,neptune
tcp,hostnames,S0,0.0,0.0,283.0,20.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,imap4,S0,0.0,0.0,276.0,15.0,neptune
tcp,private,REJ,0.0,0.0,102.0,3.0,neptune
tcp,sunrpc,S0,0.0,0.0,98.0,2.0,neptune
tcp,vmnet,REJ,0.0,0.0,249.0,19.0,neptune
tcp,iso_tsap,REJ,0.0,0.0,235.0,1.0,neptune
tcp,private,S0,0.0,0.0,138.0,3.0,neptune
tcp,private,S0,0.0,0.0,239.0,24.0,neptune
tcp,private,REJ,0.0,0.0,147.0,17.0,neptune
tcp,private,S0,0.0,0.0,97.0,17.0,neptune
tcp,hostnames,REJ,0.0,0.0,269.0,17.0,neptune
tcp,time,S0,0.0,0.0,264.0,17.0,neptune
tcp,private,S0,0.0,0.0,113.0,1.0,neptune
tcp,imap4,S0,0.0,0.0,148.0,15.0,neptune
tcp,private,REJ,0.0,0.0,208.0,5.0,neptune
tcp,telnet,S0,0.0,0.0,77.0,20.0,neptune
tcp,http,SF,54540.0,8314.0,4.0,17.0,back
tcp,efs,REJ,0.0,0.0,111.0,4.0,neptune
tcp,domain,S0,0.0,0.0,276.0,3.0,neptune
tcp,private,S0,0.0,0.0,123.0,16.0,neptune
tcp,private,REJ,0.0,0.0,106.0,4.0,neptune
tcp,private,S0,0.0,0.0,102.0,9.0,neptune
tcp,private,REJ,0.0,0.0,210.0,6.0,neptune
tcp,private,S0,0.0,0.0,64.0,2.0,neptune
tcp,http_443,S0,0.0,0.0,238.0,5.0,neptune
tcp,private,S0,0.0,0.0,287.0,4.0,neptune
tcp,kshell,S0,0.0,0.0,128.0,3.0,neptune
tcp,whois,S0,0.0,0.0,238.0,18.0,neptune
tcp,private,REJ,0.0,0.0,224.0,16.0,neptune
tcp,kshell,S0,0.0,0.0,131.0,24.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,25.0,ipsweep
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,private,REJ,0.0,0.0,2.0,1.0,portsweep
tcp,auth,S0,0.0,0.0,260.0,17.0,neptune
tcp,private,REJ,0.0,0.0,110.0,10.0,neptune
tcp,private,REJ,0.0,0.0,334.0,1.0,satan
tcp,Z39_50,S0,0.0,0.0,201.0,21.0,neptune
tcp,private,S0,0.0,0.0,119.0,25.0,neptune
udp,other,SF,1.0,1.0,85.0,1.0,satan
udp,private,SF,1.0,0.0,139.0,59.0,satan
tcp,private,S0,0.0,0.0,47.0,10.0,neptune
tcp,iso_tsap,S0,0.0,0.0,286.0,2.0,neptune
udp,private,SF,28.0,0.0,78.0,78.0,teardrop
tcp,http,RSTR,68704.0,0.0,28.0,28.0,unknown
udp,private,SF,28.0,0.0,35.0,34.0,teardrop
icmp,eco_i,SF,8.0,0.0,1.0,20.0,nmap
tcp,uucp,S0,0.0,0.0,129.0,5.0,neptune
tcp,private,REJ,0.0,0.0,268.0,20.0,neptune
tcp,http,RSTR,33144.0,0.0,75.0,75.0,unknown
tcp,Z39_50,S0,0.0,0.0,125.0,14.0,neptune
tcp,private,S0,0.0,0.0,143.0,10.0,neptune
tcp,klogin,S0,0.0,0.0,138.0,20.0,neptune
tcp,private,S0,0.0,0.0,188.0,3.0,neptune
tcp,finger,S0,0.0,0.0,12.0,6.0,neptune
tcp,finger,S0,0.0,0.0,18.0,8.0,neptune
tcp,time,RSTO,0.0,0.0,240.0,20.0,neptune
tcp,private,REJ,0.0,0.0,272.0,19.0,neptune
tcp,smtp,S0,0.0,0.0,11.0,11.0,neptune
tcp,login,RSTO,0.0,0.0,148.0,20.0,neptune
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
tcp,imap4,S0,0.0,0.0,283.0,12.0,neptune
tcp,ftp_data,S0,0.0,0.0,3.0,2.0,neptune
tcp,daytime,S0,0.0,0.0,274.0,8.0,neptune
tcp,private,REJ,0.0,0.0,109.0,1.0,satan
tcp,private,REJ,0.0,0.0,113.0,12.0,neptune
icmp,ecr_i,SF,1032.0,0.0,340.0,340.0,smurf
tcp,netstat,S0,0.0,0.0,283.0,12.0,neptune
udp,private,SF,1.0,0.0,132.0,112.0,satan
tcp,http,S0,0.0,0.0,10.0,6.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,private,S0,0.0,0.0,218.0,20.0,neptune
tcp,private,S0,0.0,0.0,139.0,14.0,neptune
tcp,private,S0,0.0,0.0,171.0,15.0,neptune
udp,private,SF,1.0,0.0,22.0,20.0,satan
tcp,other,REJ,0.0,0.0,487.0,1.0,satan
icmp,ecr_i,SF,1032.0,0.0,174.0,174.0,smurf
tcp,private,S0,0.0,0.0,297.0,20.0,neptune
tcp,netbios_ns,REJ,0.0,0.0,261.0,12.0,neptune
udp,private,SF,28.0,0.0,40.0,39.0,teardrop
icmp,eco_i,SF,8.0,0.0,1.0,37.0,ipsweep
tcp,private,REJ,0.0,0.0,113.0,2.0,neptune
tcp,private,REJ,0.0,0.0,214.0,10.0,neptune
tcp,finger,S0,0.0,0.0,249.0,20.0,neptune
tcp,private,S0,0.0,0.0,274.0,4.0,neptune
tcp,other,REJ,0.0,0.0,477.0,1.0,satan
tcp,vmnet,S0,0.0,0.0,50.0,16.0,neptune
tcp,supdup,S0,0.0,0.0,119.0,10.0,neptune
tcp,other,REJ,0.0,0.0,338.0,1.0,satan
tcp,private,S0,0.0,0.0,114.0,14.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,7.0,nmap
tcp,private,REJ,0.0,0.0,144.0,11.0,neptune
tcp,private,S0,0.0,0.0,134.0,8.0,neptune
tcp,pop_3,RSTO,0.0,36.0,3.0,6.0,unknown
tcp,http,REJ,0.0,0.0,277.0,15.0,neptune
tcp,private,S0,0.0,0.0,135.0,3.0,neptune
tcp,nnsp,REJ,0.0,0.0,119.0,13.0,neptune
tcp,other,RSTR,1.0,0.0,2.0,2.0,portsweep
icmp,eco_i,SF,8.0,0.0,1.0,49.0,ipsweep
tcp,uucp_path,REJ,0.0,0.0,269.0,10.0,neptune
icmp,ecr_i,SF,1032.0,0.0,206.0,206.0,smurf
tcp,private,S0,0.0,0.0,188.0,25.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,13.0,nmap
tcp,private,S0,0.0,0.0,108.0,14.0,neptune
tcp,pop_3,S0,0.0,0.0,1.0,1.0,neptune
tcp,telnet,S0,0.0,0.0,150.0,150.0,neptune
tcp,private,S0,0.0,0.0,134.0,10.0,neptune
tcp,http,SF,54540.0,8314.0,6.0,7.0,back
tcp,private,S0,0.0,0.0,272.0,2.0,neptune
tcp,imap4,S0,0.0,0.0,291.0,24.0,neptune
icmp,ecr_i,SF,1032.0,0.0,242.0,242.0,smurf
udp,other,SF,1.0,1.0,271.0,1.0,satan
tcp,ftp,S0,0.0,0.0,269.0,21.0,neptune
tcp,telnet,REJ,0.0,0.0,4.0,6.0,unknown
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,private,REJ,0.0,0.0,237.0,2.0,neptune
tcp,nnsp,S0,0.0,0.0,118.0,10.0,neptune
tcp,private,REJ,0.0,0.0,250.0,12.0,neptune
tcp,imap4,S0,0.0,0.0,258.0,8.0,neptune
tcp,remote_job,REJ,0.0,0.0,269.0,8.0,neptune
tcp,private,S0,0.0,0.0,244.0,16.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,11.0,ipsweep
tcp,http,SF,54540.0,8314.0,3.0,3.0,back
tcp,private,S0,0.0,0.0,260.0,2.0,neptune
tcp,private,S0,0.0,0.0,133.0,7.0,neptune
udp,private,SF,1.0,1.0,114.0,1.0,satan
tcp,time,S0,0.0,0.0,299.0,10.0,neptune
tcp,http,REJ,0.0,0.0,298.0,20.0,neptune
tcp,other,REJ,0.0,0.0,398.0,1.0,satan
tcp,private,S0,0.0,0.0,219.0,19.0,neptune
tcp,csnet_ns,S0,0.0,0.0,115.0,8.0,neptune
tcp,other,REJ,0.0,0.0,487.0,1.0,satan
icmp,ecr_i,SF,1008.0,0.0,438.0,438.0,smurf
tcp,private,S0,0.0,0.0,127.0,10.0,neptune
tcp,private,REJ,0.0,0.0,134.0,5.0,neptune
udp,private,SF,1.0,0.0,21.0,19.0,satan
tcp,discard,S0,0.0,0.0,291.0,23.0,neptune
tcp,private,S0,0.0,0.0,68.0,6.0,neptune
tcp,telnet,S0,0.0,0.0,1.0,1.0,neptune
tcp,private,S0,0.0,0.0,269.0,20.0,neptune
tcp,private,S0,0.0,0.0,264.0,16.0,neptune
tcp,courier,S0,0.0,0.0,124.0,12.0,neptune
tcp,telnet,S0,0.0,0.0,110.0,110.0,neptune
udp,private,SF,1.0,0.0,4.0,3.0,satan
tcp,imap4,S0,0.0,0.0,1.0,1.0,neptune
tcp,http,SF,54540.0,8314.0,4.0,4.0,back
tcp,http,RSTR,56504.0,0.0,11.0,11.0,unknown
tcp,private,S0,0.0,0.0,33.0,10.0,neptune
tcp,private,S0,0.0,0.0,135.0,7.0,neptune
tcp,efs,REJ,0.0,0.0,97.0,17.0,neptune
tcp,private,S0,0.0,0.0,131.0,5.0,neptune
tcp,sunrpc,S0,0.0,0.0,99.0,3.0,neptune
tcp,other,REJ,0.0,0.0,472.0,1.0,satan
icmp,ecr_i,SF,1032.0,0.0,244.0,244.0,smurf
tcp,systat,S0,0.0,0.0,109.0,11.0,neptune
tcp,login,RSTO,0.0,0.0,102.0,17.0,neptune
tcp,private,REJ,0.0,0.0,201.0,1.0,satan
udp,private,SF,1.0,1.0,12.0,2.0,satan
tcp,bgp,REJ,0.0,0.0,148.0,11.0,neptune
tcp,imap4,S0,0.0,0.0,178.0,8.0,neptune
tcp,http,SF,54540.0,8314.0,3.0,14.0,back
icmp,ecr_i,SF,1032.0,0.0,276.0,276.0,smurf
tcp,ftp_data,SF,334.0,0.0,1.0,1.0,unknown
tcp,private,OTH,0.0,0.0,1.0,1.0,portsweep
tcp,ftp_data,S0,0.0,0.0,77.0,19.0,neptune
tcp,uucp,S0,0.0,0.0,130.0,1.0,neptune
udp,private,SF,1.0,0.0,28.0,1.0,satan
tcp,finger,RSTO,0.0,0.0,238.0,5.0,neptune
tcp,Z39_50,REJ,0.0,0.0,112.0,8.0,neptune
tcp,private,S0,0.0,0.0,81.0,25.0,neptune
icmp,eco_i,SF,40008.0,0.0,3.0,3.0,unknown
tcp,private,REJ,0.0,0.0,263.0,3.0,neptune
tcp,http,RSTR,56504.0,0.0,10.0,10.0,unknown
tcp,imap4,RSTO,0.0,44.0,2.0,4.0,unknown
tcp,systat,S0,0.0,0.0,99.0,1.0,neptune
tcp,finger,S0,0.0,0.0,246.0,3.0,neptune
tcp,finger,S0,0.0,0.0,41.0,15.0,neptune
tcp,private,S0,0.0,0.0,206.0,18.0,neptune
tcp,uucp_path,REJ,0.0,0.0,250.0,8.0,neptune
tcp,private,S0,0.0,0.0,42.0,8.0,neptune
tcp,private,S0,0.0,0.0,120.0,3.0,neptune
tcp,courier,S0,0.0,0.0,138.0,22.0,neptune
tcp,private,REJ,0.0,0.0,51.0,10.0,neptune
tcp,ctf,REJ,0.0,0.0,222.0,11.0,neptune
tcp,http,S0,0.0,0.0,260.0,16.0,neptune
tcp,private,REJ,0.0,0.0,2.0,1.0,portsweep
tcp,netbios_ns,S0,0.0,0.0,284.0,5.0,neptune
tcp,auth,REJ,0.0,0.0,134.0,14.0,neptune
tcp,private,REJ,0.0,0.0,254.0,2.0,neptune
tcp,uucp_path,S0,0.0,0.0,236.0,1.0,neptune
tcp,private,S0,0.0,0.0,24.0,6.0,neptune
udp,private,SF,1.0,0.0,161.0,141.0,satan
tcp,iso_tsap,REJ,0.0,0.0,232.0,15.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,23.0,nmap
tcp,private,S0,0.0,0.0,220.0,6.0,neptune
tcp,private,REJ,0.0,0.0,208.0,7.0,neptune
tcp,pop_2,S0,0.0,0.0,205.0,14.0,neptune
tcp,sunrpc,S0,0.0,0.0,293.0,3.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,18.0,ipsweep
icmp,eco_i,SF,8.0,0.0,1.0,25.0,ipsweep
tcp,supdup,REJ,0.0,0.0,249.0,1.0,neptune
tcp,supdup,REJ,0.0,0.0,262.0,17.0,neptune
tcp,private,REJ,0.0,0.0,185.0,12.0,neptune
tcp,finger,S0,0.0,0.0,195.0,11.0,neptune
tcp,private,S0,0.0,0.0,245.0,13.0,neptune
tcp,auth,REJ,0.0,0.0,220.0,8.0,neptune
tcp,private,REJ,0.0,0.0,226.0,12.0,neptune
tcp,private,S0,0.0,0.0,222.0,3.0,neptune
tcp,netbios_dgm,REJ,0.0,0.0,282.0,6.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,45.0,ipsweep
tcp,other,REJ,0.0,0.0,485.0,1.0,satan
tcp,private,REJ,0.0,0.0,494.0,1.0,satan
tcp,iso_tsap,S0,0.0,0.0,279.0,18.0,neptune
tcp,telnet,S0,0.0,0.0,170.0,15.0,neptune
tcp,http,RSTR,72564.0,0.0,9.0,9.0,unknown
tcp,other,REJ,0.0,0.0,482.0,1.0,satan
tcp,private,S0,0.0,0.0,122.0,9.0,neptune
tcp,courier,S0,0.0,0.0,143.0,19.0,neptune
tcp,private,S0,0.0,0.0,148.0,9.0,neptune
tcp,http_443,REJ,0.0,0.0,113.0,13.0,neptune
tcp,systat,S0,0.0,0.0,231.0,10.0,neptune
tcp,private,S0,0.0,0.0,284.0,2.0,neptune
tcp,private,S0,0.0,0.0,285.0,14.0,neptune
tcp,link,REJ,0.0,0.0,247.0,15.0,neptune
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,private,S0,0.0,0.0,113.0,13.0,neptune
tcp,private,RSTR,0.0,0.0,1.0,1.0,portsweep
tcp,ftp_data,SF,334.0,0.0,2.0,2.0,unknown
tcp,private,REJ,0.0,0.0,248.0,16.0,neptune
icmp,ecr_i,SF,1032.0,0.0,461.0,461.0,smurf
tcp,private,S0,0.0,0.0,141.0,4.0,neptune
tcp,private,S0,0.0,0.0,123.0,19.0,neptune
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
tcp,private,REJ,0.0,0.0,269.0,5.0,neptune
icmp,ecr_i,SF,1008.0,0.0,320.0,320.0,smurf
tcp,uucp,S0,0.0,0.0,110.0,10.0,neptune
icmp,ecr_i,SF,1032.0,0.0,442.0,442.0,smurf
tcp,private,REJ,0.0,0.0,66.0,1.0,satan
tcp,kshell,REJ,0.0,0.0,132.0,18.0,neptune
tcp,auth,S0,0.0,0.0,199.0,1.0,neptune
